sample_id,state,district,location_name,elevation_m,slope_deg,aspect_deg,profile_curvature,plan_curvature,topographic_wetness_index,dist_to_fault_m,dist_to_drainage_m,lithology_code,lulc_code,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_mm_h,soil_moisture_pct,pore_water_pressure_kpa,tilt_rate_mm_h,failure_probability,landslide_occurred
NER-SIM-04959,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1169.5,34.95,153.5,0.0433,0.0496,3.67,363.5,161.8,2,3,47.3,37.3,5.97,35.2,2.85,0.038,0.1389,0
NER-SIM-04960,Tripura,North Tripura,Jampui Hills Ridge Corridor,568.8,32.42,312.4,0.0334,-0.001,4.85,2541.1,75.6,1,1,6.3,9.9,0.54,49.5,0.79,0.0,0.0806,0
NER-SIM-04961,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1541.6,41.84,87.0,0.0581,0.0607,5.25,600.6,228.6,2,2,45.5,77.1,8.31,44.5,1.92,0.063,0.2353,0
NER-SIM-04962,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,151.2,34.85,51.8,0.0903,0.0488,3.95,369.4,319.4,1,4,95.4,166.3,25.65,59.7,0.31,0.055,0.3388,0
NER-SIM-04963,Tripura,North Tripura,Jampui Hills Ridge Corridor,1151.0,28.09,221.3,-0.0347,0.0496,5.37,933.5,477.6,1,3,150.9,281.9,35.39,85.3,21.52,0.089,0.842,1
NER-SIM-04964,Nagaland,Phek,Phek-Meluri Road Corridor,1026.5,42.83,338.8,0.0211,0.0036,6.08,1173.3,546.7,2,4,9.5,7.7,0.64,40.5,5.43,0.082,0.1076,0
NER-SIM-04965,Tripura,North Tripura,Jampui Hills Ridge Corridor,195.2,23.54,302.0,0.0453,0.0242,8.86,183.8,107.8,1,3,207.9,429.7,27.38,75.7,8.72,0.095,0.9571,1
NER-SIM-04966,Sikkim,Mangan,North Sikkim Highway (Chungthang),1553.0,31.99,263.1,0.0523,-0.0152,4.5,921.1,310.3,5,4,152.3,256.1,32.77,72.3,1.44,0.07,0.5821,1
NER-SIM-04967,Nagaland,Phek,Phek-Meluri Road Corridor,1501.6,36.75,335.6,0.0541,0.037,3.1,2355.1,882.5,3,2,3.8,1.9,0.32,43.1,2.78,0.045,0.0309,0
NER-SIM-04968,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1178.0,26.29,323.1,-0.0443,0.04,8.22,2276.4,607.2,1,2,20.2,28.5,1.79,42.1,0.44,0.045,0.0728,0
NER-SIM-04969,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,723.5,33.63,140.8,0.0093,-0.0775,5.92,1426.1,1054.7,3,2,16.8,9.1,1.21,39.1,2.15,0.164,0.1029,0
NER-SIM-04970,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,763.0,49.16,167.6,0.0414,0.0647,7.57,214.5,887.4,2,1,5.1,8.8,0.42,33.2,4.05,0.033,0.1268,0
NER-SIM-04971,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1358.2,41.58,100.7,-0.0641,-0.0413,5.76,946.9,504.4,1,3,156.1,336.8,23.19,79.8,16.9,0.0,0.7792,1
NER-SIM-04972,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1488.8,19.23,219.8,0.0867,0.0133,5.25,505.4,663.5,1,3,43.7,104.2,7.17,65.8,2.22,0.009,0.2934,0
NER-SIM-04973,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1573.0,24.95,359.1,0.0031,-0.0096,8.13,665.3,17.9,1,2,1.0,1.5,0.1,32.1,2.35,0.101,0.0558,0
NER-SIM-04974,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,488.5,21.77,310.7,-0.1021,0.0522,6.69,2444.4,149.3,2,2,36.5,101.6,8.74,54.5,2.73,0.056,0.1976,0
NER-SIM-04975,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1471.6,29.86,111.2,-0.0787,0.0255,4.79,2721.1,931.7,2,1,18.1,24.2,2.29,43.3,2.06,0.045,0.0427,0
NER-SIM-04976,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,763.8,36.52,213.7,-0.0117,-0.0284,7.04,308.8,77.7,2,3,3.0,4.2,0.28,38.6,0.0,0.004,0.1418,0
NER-SIM-04977,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2199.4,47.35,21.8,0.0699,-0.0139,3.17,1293.6,28.7,3,1,4.1,2.4,0.37,25.3,2.43,0.024,0.1062,0
NER-SIM-04978,Sikkim,Mangan,North Sikkim Highway (Chungthang),2043.3,47.53,135.7,0.0976,-0.0594,4.27,994.9,15.1,4,4,5.5,2.8,0.65,35.5,0.0,0.034,0.1424,0
NER-SIM-04979,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1235.1,33.86,343.3,0.0135,0.0824,7.23,679.7,412.2,1,4,12.3,11.9,1.2,36.7,1.16,0.081,0.0826,0
NER-SIM-04980,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1228.1,20.27,64.9,0.0275,0.0218,3.93,2679.1,109.0,3,1,98.0,243.0,21.48,79.6,18.4,0.078,0.5148,1
NER-SIM-04981,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1544.1,38.37,48.0,0.0448,0.0356,8.41,7153.3,34.4,3,4,69.4,172.9,10.61,69.5,0.0,0.05,0.3685,0
NER-SIM-04982,Tripura,North Tripura,Jampui Hills Ridge Corridor,592.3,32.88,149.4,-0.0343,0.0031,5.19,1241.4,72.5,1,1,42.3,116.2,8.53,62.9,2.82,0.064,0.1782,0
NER-SIM-04983,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1126.4,49.28,226.7,-0.0653,0.0575,2.0,630.0,372.0,2,3,6.7,3.7,0.54,33.9,3.25,0.11,0.1795,0
NER-SIM-04984,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,726.8,28.87,268.5,-0.0054,-0.0118,4.02,705.2,102.2,1,1,0.6,0.6,0.05,44.5,1.17,0.061,0.0665,0
NER-SIM-04985,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,849.2,31.39,54.3,-0.0594,-0.0061,5.66,102.2,5.1,2,4,6.2,9.7,0.55,36.2,0.68,0.079,0.1721,0
NER-SIM-04986,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1053.6,43.2,75.8,0.1043,0.0284,4.48,1124.7,417.2,3,1,64.8,127.9,13.58,62.1,1.34,0.051,0.3034,0
NER-SIM-04987,Tripura,North Tripura,Jampui Hills Ridge Corridor,705.8,31.29,15.4,0.0186,0.0019,3.49,574.1,25.9,1,4,9.3,8.5,1.21,34.8,0.0,0.012,0.062,0
NER-SIM-04988,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1473.8,33.08,91.9,-0.0115,0.0522,3.93,2024.4,172.1,2,3,0.8,0.4,0.12,22.3,1.08,0.082,0.0874,0
NER-SIM-04989,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1621.5,34.93,289.3,0.0516,-0.0775,6.52,734.3,333.9,1,3,152.4,418.6,30.06,74.8,3.54,0.066,0.8395,1
NER-SIM-04990,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1396.5,12.89,242.2,-0.0329,-0.0828,3.43,1408.8,200.6,1,4,2.7,2.7,0.42,32.9,2.32,0.068,0.0256,0
NER-SIM-04991,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1429.7,33.12,280.3,-0.0468,-0.0637,5.43,380.9,617.6,3,1,31.8,30.9,2.2,49.1,0.59,0.058,0.079,0
NER-SIM-04992,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,558.3,22.14,44.6,-0.0243,-0.0495,4.09,136.1,239.1,2,1,18.5,58.5,5.89,49.3,4.23,0.008,0.1217,0
NER-SIM-04993,Tripura,North Tripura,Jampui Hills Ridge Corridor,659.6,27.79,80.9,0.0244,0.0436,6.59,362.3,295.2,1,1,1.9,2.1,0.21,33.9,1.79,0.049,0.0544,0
NER-SIM-04994,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,1588.8,41.2,120.4,-0.0131,0.0382,3.96,2261.4,781.9,4,3,21.0,13.2,1.72,35.5,1.12,0.026,0.2188,0
NER-SIM-04995,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1882.2,28.92,355.9,-0.0602,0.0255,4.39,1348.2,177.2,3,4,140.8,213.3,22.72,84.4,25.69,0.057,0.6415,1
NER-SIM-04996,Nagaland,Phek,Phek-Meluri Road Corridor,1765.0,30.1,143.0,-0.0052,0.0445,4.78,1648.9,819.2,2,2,10.1,12.0,0.67,45.6,0.61,0.055,0.0934,0
NER-SIM-04997,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1275.6,31.69,246.7,0.0652,0.0286,5.05,376.9,351.6,2,1,167.9,522.1,41.36,83.1,20.32,0.051,0.9408,1
NER-SIM-04998,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1161.1,46.37,66.5,-0.0377,-0.0435,4.95,211.9,73.6,2,2,35.0,48.3,2.81,45.1,1.96,0.009,0.2888,0
NER-SIM-04999,Manipur,Noney,Tupul Railway Corridor Section,1063.4,39.82,357.1,-0.0386,-0.1074,5.42,62.1,124.2,2,3,108.3,299.7,18.31,78.9,12.99,0.113,0.8667,1
NER-SIM-05000,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,733.5,40.18,83.8,0.0245,0.0905,4.11,323.1,45.8,1,1,59.6,146.8,9.53,78.6,14.62,0.028,0.4741,0
NER-SIM-05001,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1459.2,28.89,235.8,-0.0404,-0.0008,4.8,478.8,8.6,3,2,142.6,337.5,27.09,77.4,14.25,0.087,0.8488,1
NER-SIM-05002,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1376.7,28.31,181.0,0.0576,-0.0397,6.23,94.4,32.2,3,1,9.5,15.6,1.15,44.8,5.65,0.05,0.1281,0
NER-SIM-05003,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1978.3,50.34,143.0,0.0164,-0.0665,2.84,669.8,256.5,5,2,123.4,353.9,15.52,78.4,13.42,0.045,0.9156,1
NER-SIM-05004,Manipur,Noney,Tupul Railway Corridor Section,772.4,57.02,253.3,-0.0836,-0.0691,5.46,4.2,392.3,3,1,64.0,98.4,8.27,55.6,1.61,0.028,0.6155,1
NER-SIM-05005,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,942.1,29.18,234.7,0.0589,0.1492,9.43,100.5,286.8,2,1,61.0,114.4,9.06,62.3,1.17,0.024,0.286,0
NER-SIM-05006,Tripura,North Tripura,Jampui Hills Ridge Corridor,1044.5,27.43,117.3,0.0166,-0.0567,7.46,451.6,109.8,1,1,5.9,8.1,0.44,31.8,1.14,0.093,0.0612,0
NER-SIM-05007,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,734.3,18.11,131.2,0.0422,-0.011,6.63,455.8,62.7,1,3,4.2,5.2,0.4,46.5,0.08,0.088,0.1054,0
NER-SIM-05008,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1124.2,33.47,309.3,0.093,0.0662,6.69,2067.4,331.9,2,2,220.3,596.1,31.61,74.9,0.0,0.017,0.9386,1
NER-SIM-05009,Manipur,Noney,Tupul Railway Corridor Section,1402.4,34.56,28.0,-0.0281,-0.0872,2.5,508.8,1131.8,4,1,1.5,1.6,0.1,38.7,2.45,0.081,0.0997,0
NER-SIM-05010,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1465.8,40.41,237.4,0.051,0.0523,2.24,363.0,495.2,1,2,17.6,24.4,1.63,34.1,0.0,0.0,0.0892,0
NER-SIM-05011,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,965.4,48.39,188.0,-0.0506,0.0424,5.34,732.2,562.1,2,4,75.2,172.1,12.65,69.5,1.04,0.134,0.403,0
NER-SIM-05012,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1195.0,41.63,62.6,-0.0194,0.0243,4.63,213.3,20.1,4,3,14.2,12.3,1.14,38.5,3.38,0.055,0.2393,0
NER-SIM-05013,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,1955.7,52.46,106.1,-0.0714,-0.0498,2.0,492.5,57.8,4,2,23.6,31.1,1.72,33.8,0.07,0.051,0.1224,0
NER-SIM-05014,Tripura,North Tripura,Jampui Hills Ridge Corridor,1158.1,31.04,49.4,0.0236,0.0326,6.01,891.0,1023.4,2,1,38.5,111.5,5.78,66.0,1.27,0.044,0.2299,0
NER-SIM-05015,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1801.4,32.86,155.1,-0.0101,-0.0443,4.94,2421.9,98.4,3,3,2.0,3.5,0.2,34.9,2.08,0.053,0.1044,0
NER-SIM-05016,Tripura,North Tripura,Jampui Hills Ridge Corridor,636.5,32.04,78.1,-0.0117,-0.0009,6.35,3121.4,205.1,1,3,50.8,83.6,8.02,61.6,1.39,0.019,0.2457,0
NER-SIM-05017,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1308.3,29.95,218.8,0.0082,0.0803,5.51,880.8,109.3,4,1,99.9,203.6,18.76,78.9,15.11,0.027,0.6042,1
NER-SIM-05018,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,159.5,17.03,74.1,0.002,-0.0818,5.52,120.8,96.4,1,2,91.0,290.1,15.83,71.1,4.05,0.014,0.5753,1
NER-SIM-05019,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1190.0,24.62,247.1,0.0053,0.0249,6.37,1110.9,253.7,3,4,144.8,335.3,35.79,81.9,20.25,0.137,0.6988,1
NER-SIM-05020,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1242.0,44.75,340.6,-0.0145,0.0028,5.69,585.8,129.9,3,4,1.3,2.2,0.21,32.5,0.58,0.033,0.1566,0
NER-SIM-05021,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1376.8,21.38,217.7,0.117,-0.0421,6.69,261.6,557.7,1,3,13.7,13.5,0.96,45.8,0.65,0.041,0.1381,0
NER-SIM-05022,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,308.0,47.74,21.1,0.0209,-0.0311,2.19,401.5,668.2,1,3,103.9,322.9,13.81,80.8,22.77,0.053,0.8787,1
NER-SIM-05023,Manipur,Noney,Tupul Railway Corridor Section,960.1,39.22,337.3,0.0098,-0.0175,6.19,387.0,5.4,2,1,15.8,13.9,1.9,34.2,3.65,0.0,0.1353,0
NER-SIM-05024,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,593.0,39.13,333.6,0.0003,-0.0152,4.77,10.8,0.4,1,1,39.1,61.4,2.77,50.3,0.0,0.058,0.358,0
NER-SIM-05025,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1325.4,34.44,188.8,0.1187,0.1122,7.85,392.2,158.2,1,3,1.7,2.2,0.12,37.1,0.76,0.086,0.0955,0
NER-SIM-05026,Sikkim,Mangan,North Sikkim Highway (Chungthang),1503.7,36.48,56.3,-0.0309,0.044,5.03,2635.3,301.4,4,1,15.7,24.7,1.04,38.5,1.81,0.0,0.0423,0
NER-SIM-05027,Nagaland,Phek,Phek-Meluri Road Corridor,1630.1,28.0,74.1,-0.0419,0.0124,6.35,522.6,151.9,3,3,1.2,1.5,0.19,48.4,1.31,0.042,0.159,0
NER-SIM-05028,Sikkim,Mangan,North Sikkim Highway (Chungthang),2243.0,59.45,270.0,-0.0045,-0.03,6.03,345.2,88.4,5,4,15.5,22.6,1.26,37.4,0.17,0.109,0.3409,0
NER-SIM-05029,Manipur,Noney,Tupul Railway Corridor Section,279.8,44.61,214.3,-0.0414,0.0218,5.04,613.0,170.1,4,3,89.4,196.1,29.66,84.4,22.59,2.332,0.8594,1
NER-SIM-05030,Nagaland,Phek,Phek-Meluri Road Corridor,1392.0,44.5,159.1,-0.0679,-0.094,5.13,574.9,867.0,3,3,122.7,274.0,18.38,84.6,32.37,6.293,0.9499,1
NER-SIM-05031,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1580.6,41.98,141.2,-0.025,0.0271,6.28,1569.3,248.7,2,3,3.9,4.6,0.28,27.6,1.04,0.089,0.2184,0
NER-SIM-05032,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1165.5,35.96,152.4,-0.1212,0.0775,3.93,2784.7,124.7,2,2,123.9,286.1,18.48,95.1,41.88,0.531,0.8786,1
NER-SIM-05033,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1359.5,38.97,311.6,0.0621,0.0001,5.23,483.1,22.8,2,3,1.7,1.8,0.12,36.0,2.14,0.049,0.1965,0
NER-SIM-05034,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1533.3,20.78,23.6,-0.0636,-0.0272,8.17,2319.8,1517.3,2,3,0.2,0.3,0.02,35.7,0.0,0.017,0.0268,0
NER-SIM-05035,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,978.1,38.9,8.9,-0.0197,0.1042,5.22,4160.8,43.0,4,1,56.8,140.2,15.66,73.5,2.82,0.012,0.3625,0
NER-SIM-05036,Nagaland,Phek,Phek-Meluri Road Corridor,1960.8,37.14,212.0,0.0396,-0.0785,4.32,2682.7,503.9,3,3,9.0,15.3,0.79,38.9,2.11,0.033,0.1039,0
NER-SIM-05037,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1519.5,21.95,260.4,-0.0318,-0.018,4.83,698.1,1007.5,1,1,0.2,0.2,0.02,21.9,1.03,0.162,0.0321,0
NER-SIM-05038,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2179.4,50.2,354.6,-0.0475,0.0009,3.98,113.0,629.7,5,1,2.6,4.3,0.25,40.7,1.65,0.0,0.1176,0
NER-SIM-05039,Tripura,North Tripura,Jampui Hills Ridge Corridor,713.9,38.38,239.6,0.0461,0.0231,6.71,837.2,244.0,2,1,8.7,7.7,1.1,45.1,3.26,0.065,0.0568,0
NER-SIM-05040,Nagaland,Phek,Phek-Meluri Road Corridor,1285.6,34.24,296.2,0.0303,0.1223,5.33,7336.8,172.5,2,2,2.3,2.1,0.16,36.1,1.09,0.044,0.0825,0
NER-SIM-05041,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1067.5,29.11,7.5,-0.1029,-0.007,4.99,2376.3,75.1,1,1,46.7,126.0,10.09,70.0,0.0,0.006,0.1598,0
NER-SIM-05042,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1570.1,23.63,203.2,0.0666,0.0068,7.08,199.5,12.0,3,1,2.8,5.0,0.21,29.6,0.92,0.032,0.0398,0
NER-SIM-05043,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1414.6,41.86,3.1,-0.0343,0.0038,2.07,6030.1,557.8,2,4,0.2,0.4,0.02,31.1,4.08,0.053,0.0507,0
NER-SIM-05044,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2209.4,36.11,294.3,0.045,-0.0486,8.4,271.2,274.9,5,1,61.9,189.8,15.71,78.4,17.47,0.0,0.399,0
NER-SIM-05045,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1157.3,34.99,26.9,-0.0144,-0.0043,4.6,2649.7,381.9,1,2,2.8,2.2,0.21,32.6,2.61,0.0,0.081,0
NER-SIM-05046,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,1647.6,38.14,7.3,0.0334,0.0166,4.95,397.4,55.5,2,4,120.1,195.3,21.18,91.4,34.61,4.07,0.8816,1
NER-SIM-05047,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,547.4,29.11,219.4,-0.0184,0.0047,3.74,1988.5,395.1,2,1,104.7,291.9,32.29,80.7,18.32,0.12,0.6046,1
NER-SIM-05048,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1930.1,28.7,258.6,-0.0415,-0.0811,6.35,441.9,823.1,4,1,1.0,1.3,0.16,28.3,2.24,0.058,0.0363,0
NER-SIM-05049,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1975.8,20.19,66.5,0.0103,0.017,5.09,2900.4,343.5,1,2,42.7,105.3,6.19,59.4,3.51,0.075,0.1848,0
NER-SIM-05050,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1369.3,32.52,192.5,-0.0767,0.0165,6.0,1749.0,562.6,1,2,2.0,1.2,0.18,22.4,4.69,0.007,0.0824,0
NER-SIM-05051,Assam,Dima Hasao,NH-27 Lumding-Haflong Hill Cut,627.0,43.95,313.2,0.0271,0.0491,4.88,321.2,23.9,1,1,155.4,414.6,22.38,81.4,18.55,0.031,0.9509,1
NER-SIM-05052,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1275.5,34.85,61.6,0.0688,-0.1464,6.51,156.3,799.0,1,1,177.1,527.8,48.83,81.9,17.31,0.066,0.8727,1
NER-SIM-05053,Tripura,North Tripura,Jampui Hills Ridge Corridor,672.9,31.47,315.1,0.0716,-0.0244,5.12,149.1,327.0,1,3,0.5,0.4,0.08,29.2,1.87,0.133,0.1042,0
NER-SIM-05054,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1446.2,20.97,294.3,-0.0341,-0.0136,2.18,623.2,127.5,2,1,29.5,50.0,2.37,45.5,0.01,0.022,0.0956,0
NER-SIM-05055,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,722.0,21.48,57.6,0.0173,-0.014,6.41,1261.6,191.4,2,2,0.9,0.6,0.09,41.4,2.29,0.029,0.0631,0
NER-SIM-05056,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1681.4,34.15,260.8,0.0851,-0.0161,4.2,1622.7,619.2,1,3,104.9,257.4,31.59,82.6,26.36,3.88,0.8426,1
NER-SIM-05057,Tripura,North Tripura,Jampui Hills Ridge Corridor,769.4,20.42,132.2,0.033,-0.0244,3.72,1003.0,49.2,1,2,3.0,2.8,0.3,30.7,1.55,0.066,0.0823,0
NER-SIM-05058,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1116.5,58.18,245.6,0.0064,-0.0077,3.69,1942.8,24.7,1,1,7.3,12.1,0.59,37.9,0.0,0.098,0.1016,0
NER-SIM-05059,Nagaland,Phek,Phek-Meluri Road Corridor,1726.8,27.83,326.9,0.0779,0.0409,4.44,1811.9,80.9,2,1,188.5,395.3,47.4,77.5,13.23,0.0,0.8133,1
NER-SIM-05060,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1842.7,51.74,38.2,0.0528,-0.0604,3.17,361.1,623.9,4,4,133.9,294.0,17.78,75.4,11.25,0.047,0.9096,1
NER-SIM-05061,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2118.6,28.48,170.3,-0.0788,0.0206,8.62,3228.9,115.3,5,2,6.0,4.8,0.77,33.9,0.0,0.036,0.083,0
NER-SIM-05062,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1771.6,29.82,32.0,-0.0227,-0.0502,8.32,1276.3,8.4,3,1,4.3,7.6,0.58,30.0,1.74,0.03,0.0729,0
NER-SIM-05063,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1634.7,27.96,191.5,0.0081,-0.075,5.28,10.2,464.6,3,4,55.6,121.4,10.88,60.9,0.0,0.084,0.2652,0
NER-SIM-05064,Arunachal Pradesh,Lower Subansiri,Ziro Foothill Section,1331.4,23.65,155.3,0.0218,0.0352,3.84,668.3,382.7,3,1,95.3,179.1,26.67,82.5,23.53,0.032,0.4753,0
NER-SIM-05065,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,344.7,31.62,81.9,-0.0045,-0.0114,5.87,2065.4,362.5,1,3,31.5,19.4,2.97,42.8,3.49,0.059,0.1212,0
NER-SIM-05066,Manipur,Noney,Tupul Railway Corridor Section,529.6,32.02,224.9,0.0076,0.0498,6.13,948.2,3.8,2,4,13.9,13.4,1.0,46.1,3.65,0.0,0.1089,0
NER-SIM-05067,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,740.8,24.3,287.7,0.0949,0.0697,6.79,394.1,1552.0,1,1,5.6,9.6,0.49,44.8,3.2,0.062,0.0537,0
NER-SIM-05068,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,602.0,43.23,158.9,-0.0341,0.1552,5.26,1749.6,38.1,4,1,12.5,11.4,1.42,37.7,2.55,0.025,0.1511,0
NER-SIM-05069,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,960.0,24.9,209.0,-0.0465,-0.0648,4.48,851.7,260.0,5,4,23.6,33.2,1.83,39.0,2.33,0.058,0.0749,0
NER-SIM-05070,Tripura,North Tripura,Jampui Hills Ridge Corridor,296.5,37.5,162.3,-0.0076,0.0256,6.32,289.5,127.5,2,4,12.2,18.3,1.08,39.0,2.11,0.047,0.1639,0
NER-SIM-05071,Mizoram,Champhai,Champhai-Zokhawthar Border Cut,1228.9,36.61,289.9,0.0216,-0.047,6.47,1022.1,27.0,2,3,74.5,219.5,10.36,86.7,30.56,6.95,0.9125,1
NER-SIM-05072,Arunachal Pradesh,West Kameng,Bhalukpong-Bomdila-Tawang Route,2786.1,36.07,272.2,0.0889,0.0265,5.82,519.4,413.1,5,4,15.0,14.9,1.63,34.5,0.34,0.04,0.095,0
NER-SIM-05073,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1646.1,23.78,261.6,-0.1007,0.0181,7.11,131.4,98.5,2,1,15.6,21.6,2.42,46.6,1.78,0.087,0.1128,0
NER-SIM-05074,Manipur,Chandel,NH-102 Imphal-Moreh Corridor,1195.7,38.41,139.2,0.0418,-0.0056,6.24,782.8,352.1,3,1,10.1,13.4,0.75,35.8,0.0,0.053,0.1157,0
NER-SIM-05075,Nagaland,Kohima,NH-29 Dimapur-Kohima By-pass,1635.8,20.43,197.1,0.1255,-0.0279,7.07,767.4,236.1,3,1,6.5,6.3,0.47,23.0,0.0,0.033,0.0282,0
NER-SIM-05076,Meghalaya,South West Khasi Hills,Mawsynram Valley Slopes,998.5,29.34,359.1,0.0229,0.0115,8.14,268.2,551.2,1,3,0.5,0.8,0.04,34.4,4.21,0.086,0.069,0
NER-SIM-05077,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1708.9,29.63,55.1,-0.0648,-0.1029,5.17,1434.9,201.7,1,2,142.4,333.9,19.18,72.4,3.52,0.061,0.7734,1
NER-SIM-05078,Sikkim,Pakyong,NH-10 Sevoke-Gangtok Corridor,1309.8,35.79,188.3,0.1024,-0.0665,4.43,443.3,207.1,3,3,104.0,158.5,14.99,68.4,4.33,0.072,0.5548,1
NER-SIM-05079,Mizoram,Aizawl,Aizawl-Lunglei Road Slopes,1294.3,41.46,110.5,-0.0642,-0.0145,3.72,1097.0,39.1,2,2,3.1,4.6,0.34,42.6,4.98,0.1,0.0846,0
NER-SIM-05080,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,871.4,32.33,313.1,-0.041,-0.0739,7.67,1936.3,365.3,1,4,157.0,337.3,44.75,89.0,37.78,0.025,0.8388,1
NER-SIM-05081,Meghalaya,East Khasi Hills,NH-6 Shillong-Tamabil Highway,1872.7,15.84,320.8,0.0075,-0.0122,7.89,183.6,173.8,2,2,52.9,136.9,13.11,70.8,0.31,0.061,0.2029,0
NER-SIM-05082,Assam,Karbi Anglong,Diphu-Bokajan Escarpment,67.0,31.71,62.4,0.0629,-0.1104,6.33,436.6,7.0,1,1,99.0,175.2,15.7,75.0,9.09,0.095,0.5624,1
