elevation_m,slope_deg,aspect_deg,profile_curvature,plan_curvature,topographic_wetness_index,dist_to_fault_m,dist_to_drainage_m,rainfall_24h_mm,rainfall_72h_antecedent_mm,rainfall_intensity_mm_h,soil_moisture_pct,pore_water_pressure_kpa,tilt_rate_mm_h,lithology_code,lulc_code,landslide_occurred
590.1,27.04,2.6,-0.0343,-0.0243,4.7,1293.7,399.0,82.7,216.5,10.53,79.4,14.98,0.119,1,1,0
407.0,34.07,224.7,-0.0619,-0.0058,4.6,371.0,91.4,0.5,0.5,0.04,41.0,2.3,0.09,1,1,0
1638.6,42.29,319.5,-0.0728,0.0284,3.4,526.9,1032.5,26.4,20.5,4.1,39.1,3.56,0.082,3,3,0
1546.5,31.25,310.4,-0.0967,-0.0793,4.75,6070.8,177.4,10.2,13.6,1.39,28.9,5.59,0.122,2,1,0
923.0,33.96,86.8,-0.0367,-0.0359,2.76,2150.9,2.4,13.3,14.7,1.17,44.6,0.0,0.048,2,3,0
1608.2,30.74,297.4,-0.0018,0.0092,7.38,1328.4,26.1,33.6,52.7,5.52,53.5,2.36,0.089,1,1,0
1405.6,22.57,127.7,0.0073,0.0789,5.77,2099.7,557.2,81.5,205.5,19.93,90.5,27.77,0.086,1,1,0
1152.3,35.09,177.4,0.0988,0.1042,3.53,5323.2,523.1,208.2,549.1,37.21,71.1,1.05,0.009,2,2,1
1968.2,39.9,299.6,0.0035,-0.0138,4.04,2766.2,155.7,5.6,9.4,0.64,28.4,2.53,0.008,5,1,0
507.0,24.77,111.8,-0.0112,-0.0238,7.9,491.5,259.3,16.6,18.7,2.25,35.5,2.91,0.083,1,2,0
1007.1,34.88,307.2,0.0536,-0.0046,4.35,2800.4,276.0,9.6,14.9,0.84,39.1,1.23,0.049,2,1,0
722.7,39.11,320.7,0.0079,0.1262,6.07,1651.9,60.3,15.4,11.0,1.71,46.3,2.36,0.1,1,1,0
1937.5,52.64,53.0,-0.0571,0.0263,6.58,78.9,38.4,74.2,174.6,11.19,79.1,13.38,0.113,4,3,1
1568.4,31.63,271.5,0.0484,-0.0053,5.15,162.0,40.7,48.9,127.7,7.7,73.6,1.41,0.032,1,2,0
643.7,30.86,265.3,-0.0612,-0.0384,10.27,3637.0,762.0,16.1,18.4,1.24,58.7,0.47,0.081,3,2,0
388.1,37.39,321.7,-0.0385,-0.0499,5.32,2249.4,949.6,8.2,4.9,1.07,40.2,1.73,0.038,1,2,0
1323.5,42.27,47.4,-0.0476,-0.0216,4.54,2447.7,99.3,0.2,0.2,0.01,33.8,0.0,0.068,2,1,0
2087.1,37.55,337.3,0.0601,0.0764,2.0,220.1,135.1,1.8,2.5,0.16,27.6,3.73,0.039,4,2,0
1492.0,24.26,200.3,-0.078,-0.0107,4.44,221.2,12.6,174.8,294.3,22.05,88.1,27.82,0.022,2,2,1
545.9,40.01,295.6,0.0299,-0.0756,6.66,660.1,1203.8,20.8,32.7,1.82,48.2,0.47,0.028,1,3,0
1604.6,32.61,44.6,0.0074,-0.0775,5.8,3888.8,87.9,1.1,1.6,0.19,26.8,1.83,0.021,4,1,0
1216.2,39.11,149.4,0.1425,-0.0383,6.38,2676.5,207.3,0.7,1.1,0.06,37.3,1.94,0.0,3,3,0
878.0,39.18,117.9,0.01,-0.0835,7.09,51.6,114.0,11.4,18.3,1.54,46.7,2.52,0.013,3,2,0
1885.1,39.19,34.5,0.0447,-0.013,6.1,3175.7,188.6,10.0,16.7,1.17,35.7,0.93,0.149,3,2,0
809.6,37.36,42.5,0.0227,0.081,3.48,641.5,76.7,83.5,152.2,17.25,77.6,11.58,0.07,1,2,0
1133.5,33.24,129.2,0.141,-0.0561,5.93,2401.9,135.1,196.5,605.0,44.32,94.1,39.17,2.178,1,1,1
1061.6,47.14,175.3,0.0012,0.027,3.83,34.8,281.7,35.4,71.8,7.87,55.4,4.08,0.064,4,1,0
2265.6,28.97,107.9,-0.0183,0.0479,4.46,1203.2,188.5,7.5,4.6,0.72,41.2,3.65,0.0,4,1,0
1354.3,39.92,266.4,0.0773,0.0448,4.54,197.7,251.0,85.9,177.5,19.46,90.7,28.63,0.964,2,1,1
600.5,30.67,286.5,-0.0375,0.0468,6.03,2806.8,126.9,0.7,0.9,0.08,29.4,1.85,0.051,1,2,0
1583.3,33.23,338.8,-0.044,0.0175,6.61,2510.0,212.6,1.7,1.6,0.21,47.3,1.09,0.027,3,1,0
1531.9,36.66,222.8,0.0259,0.0591,4.88,650.4,258.1,96.1,145.2,17.84,76.2,8.24,0.021,2,3,1
1097.1,23.66,157.3,0.0059,-0.0276,6.59,1684.9,923.3,7.0,12.6,0.52,39.3,0.07,0.055,3,2,0
1598.8,35.45,256.1,-0.0046,-0.0162,5.39,830.2,23.3,72.0,221.7,9.37,77.8,13.4,0.0,2,2,1
924.2,37.34,133.7,-0.0155,-0.018,5.02,200.4,674.8,12.3,6.9,0.89,42.6,2.01,0.0,1,1,0
1468.9,34.74,236.9,0.0393,-0.0666,3.89,192.4,221.0,108.7,221.7,17.96,83.3,27.54,1.153,3,2,1
992.8,24.75,266.7,0.0185,-0.0107,5.66,22.2,23.6,14.6,9.9,1.27,47.4,0.2,0.0,1,2,0
1976.3,61.76,307.9,0.0357,-0.0495,2.98,3414.3,43.2,14.8,24.2,1.61,52.6,5.27,0.111,4,4,0
1524.4,30.17,201.4,-0.03,0.0219,5.19,4934.4,90.8,4.3,5.5,0.35,33.5,4.99,0.095,1,2,0
667.4,27.17,138.9,0.0405,0.0572,5.02,1025.9,868.0,13.4,14.2,1.67,35.9,3.08,0.078,3,2,0
1257.3,34.64,66.4,0.0195,0.0127,4.25,4514.4,107.6,6.4,8.6,0.48,26.1,1.59,0.116,2,3,0
1907.8,30.66,272.3,-0.0232,-0.0358,4.75,313.2,163.2,93.0,149.5,16.22,65.4,1.49,0.065,1,3,0
955.3,36.84,89.6,0.0124,-0.0621,3.79,2649.6,43.5,175.1,309.2,50.52,77.8,15.25,0.009,3,4,1
1578.8,35.19,283.5,0.0071,-0.007,6.35,30.7,398.6,50.9,89.5,13.44,58.6,0.85,0.0,1,2,0
1063.9,31.01,69.7,0.0105,-0.024,5.33,742.4,2.3,7.4,7.6,0.68,37.7,1.46,0.009,3,2,0
502.2,35.6,325.9,0.0034,0.074,5.32,1425.1,27.9,21.1,33.1,2.12,42.9,1.94,0.021,1,1,0
1332.4,12.12,216.0,0.054,-0.0364,7.9,1129.4,202.8,40.1,45.2,3.79,43.1,1.33,0.027,2,1,0
1732.2,43.97,336.0,-0.055,0.0627,3.79,726.0,380.5,34.0,25.7,5.37,47.8,1.26,0.087,5,1,0
1887.0,39.89,69.4,-0.0134,0.0802,2.68,717.0,113.5,3.7,2.8,0.26,42.8,0.0,0.098,4,1,0
1055.9,56.94,61.6,-0.0286,-0.0887,5.54,205.6,156.5,147.4,244.2,25.8,79.8,14.81,0.027,1,3,1
1227.0,36.35,116.6,-0.1146,0.061,5.54,40.7,393.5,13.4,9.4,1.21,36.1,1.25,0.0,2,3,0
464.0,33.81,29.7,0.0002,-0.0713,4.68,380.9,933.1,88.9,207.9,11.36,83.5,22.34,3.976,1,3,1
957.8,36.82,187.4,0.0467,-0.0437,3.07,1997.0,47.4,26.5,27.8,2.42,35.8,2.61,0.028,1,3,0
1037.7,37.51,262.0,-0.0756,0.025,4.78,695.8,51.1,164.3,332.2,23.56,76.3,10.74,0.079,1,1,1
1233.2,32.02,327.4,0.0128,-0.0088,5.0,1661.2,256.5,107.5,252.3,25.63,87.7,23.56,0.337,1,4,0
1398.0,28.67,357.3,0.0114,0.0069,6.45,3043.3,457.6,81.5,253.5,14.59,85.5,28.22,0.014,2,3,1
905.3,39.21,201.5,0.0018,0.0575,5.83,40.9,371.8,7.3,9.9,0.98,45.1,1.28,0.109,1,1,0
996.1,14.37,105.4,-0.0274,-0.0373,7.14,334.7,299.8,142.7,448.0,23.05,89.1,35.88,0.014,3,1,1
1461.7,26.0,91.0,0.0776,0.0971,5.48,113.2,669.0,43.3,74.2,3.88,55.6,2.04,0.083,3,2,0
572.2,31.59,2.8,-0.0295,0.0029,6.1,2533.8,1200.9,188.5,431.5,34.98,78.9,12.67,0.0,1,3,1
2571.8,35.83,284.0,0.1091,0.0048,7.87,99.7,8.0,5.1,4.3,0.42,35.3,1.26,0.09,4,1,0
1725.8,29.61,25.7,-0.0198,0.0092,5.68,1873.4,113.7,5.0,6.3,0.76,39.9,3.14,0.09,2,4,0
1837.5,53.83,259.9,0.039,0.0068,4.06,206.0,12.4,0.9,1.3,0.13,41.2,3.15,0.088,3,2,0
1945.4,56.03,186.9,0.0715,0.034,3.06,424.9,104.0,67.9,192.1,11.73,68.4,1.41,0.0,5,2,1
760.0,46.8,224.1,-0.0364,-0.0292,4.83,427.8,599.4,21.4,24.7,1.95,43.5,3.17,0.016,3,3,0
1777.2,30.75,341.8,0.0151,-0.0226,6.41,600.2,219.6,0.0,0.0,0.0,38.9,2.67,0.079,1,4,0
1387.9,27.23,253.8,-0.0659,-0.0131,3.72,792.0,290.0,8.0,12.3,0.8,36.4,0.94,0.053,4,1,0
478.5,28.89,34.3,-0.0501,-0.0392,4.87,972.7,152.7,137.0,396.0,28.28,87.0,34.07,0.022,1,3,1
1268.4,33.8,144.5,-0.0644,-0.0171,5.01,1833.5,38.5,145.6,344.6,20.66,85.3,26.8,0.028,1,2,1
83.6,31.97,292.3,-0.0465,0.0307,6.86,604.3,175.0,127.8,241.9,31.61,79.2,16.94,0.116,1,3,1
492.8,30.21,346.0,-0.0179,0.0388,6.31,104.9,539.1,126.2,327.3,32.63,79.4,20.49,0.007,1,1,1
1149.9,26.63,113.8,-0.0044,0.0126,6.38,2055.3,875.3,3.4,3.4,0.46,39.6,0.0,0.113,2,2,0
1087.1,30.48,141.2,-0.0279,-0.0104,6.97,1096.9,313.7,50.6,103.0,10.73,59.2,0.0,0.148,4,3,0
1219.0,54.61,267.0,0.008,0.019,4.55,2401.0,174.9,7.7,13.3,0.72,35.5,2.61,0.061,1,2,0
794.2,31.25,76.0,-0.0805,-0.0263,5.61,1515.0,88.4,3.8,3.9,0.28,29.0,2.19,0.03,1,3,0
1347.1,32.23,153.5,0.095,0.0826,4.04,3894.2,397.8,141.1,316.1,23.0,91.4,36.62,2.855,3,4,1
429.6,20.91,298.4,0.013,-0.0588,7.9,3867.9,63.4,27.2,71.9,3.93,45.6,4.59,0.067,1,1,0
1201.8,21.82,40.1,0.0787,0.0445,8.69,838.3,160.7,0.5,0.5,0.07,43.1,0.0,0.158,2,3,0
951.1,41.64,40.8,-0.0485,0.0043,4.27,2386.2,100.0,221.4,564.6,31.16,94.3,49.33,1.892,3,2,1
1984.8,35.91,59.5,0.0553,-0.0508,6.93,975.0,1072.0,5.8,4.1,0.44,25.6,2.91,0.064,5,1,0
1368.4,22.9,358.1,0.0053,0.0529,6.06,1432.2,830.5,21.3,35.0,2.71,44.9,3.67,0.083,1,4,0
1735.8,51.93,311.5,-0.0142,0.113,2.0,1513.4,195.7,9.8,5.2,1.07,34.1,3.58,0.044,4,3,0
129.5,39.37,262.4,0.0298,0.0006,5.61,1059.2,421.1,9.8,7.8,1.36,25.9,1.81,0.039,1,1,0
658.0,40.52,217.1,-0.0753,-0.0341,3.41,424.6,483.3,32.9,45.6,2.3,56.0,2.06,0.0,4,1,0
1514.0,35.19,265.4,0.059,-0.0068,4.43,626.1,265.2,11.4,19.7,1.65,42.3,1.88,0.056,2,1,0
1621.8,30.88,30.7,-0.0247,-0.0236,3.3,874.5,409.3,2.7,2.7,0.3,48.2,3.54,0.095,3,2,0
1990.2,32.06,141.0,-0.0301,-0.0191,4.74,725.1,592.6,0.8,0.7,0.11,32.8,2.41,0.077,1,1,0
1776.3,43.05,304.2,0.0595,0.0927,2.01,523.3,29.2,4.9,3.6,0.33,32.0,2.14,0.113,1,2,0
1526.3,28.93,142.5,0.0045,-0.0845,6.78,1370.2,356.6,14.1,10.8,1.39,40.7,2.94,0.061,4,1,0
1937.8,36.5,104.6,0.0706,-0.0068,5.43,108.4,886.9,14.9,24.2,1.35,35.7,1.36,0.073,2,1,0
1214.8,42.51,167.6,-0.1082,-0.0043,5.22,2600.9,375.6,47.5,56.9,7.37,43.8,2.5,0.099,2,2,0
1389.2,47.31,358.3,0.0209,0.1145,6.15,1616.3,81.9,225.2,566.6,37.55,69.7,1.06,0.039,5,2,1
2225.6,53.69,282.8,-0.0021,0.031,4.3,823.4,1260.3,239.1,532.1,35.9,84.3,27.08,0.39,5,3,1
517.7,10.54,190.5,-0.0535,-0.0758,9.0,2470.6,253.3,12.7,13.6,0.92,47.8,0.33,0.011,1,3,0
731.2,40.03,88.5,-0.0044,-0.0088,3.3,2912.4,43.8,26.3,32.6,4.16,41.2,2.01,0.105,4,4,0
1485.4,21.06,238.7,0.0691,0.0053,4.15,2500.8,285.8,100.1,168.5,14.18,73.7,0.02,0.113,2,3,1
1870.3,41.2,290.5,0.017,0.1133,5.82,551.7,469.7,98.2,185.9,24.74,75.0,3.5,0.11,3,4,1
1518.5,36.73,65.4,0.0286,0.015,3.61,432.3,294.5,39.3,70.4,8.61,51.1,1.35,0.081,3,1,0
1455.0,51.12,334.9,-0.0877,0.0198,6.38,759.3,37.3,1.7,2.6,0.28,46.9,2.57,0.019,1,2,0
681.4,31.72,79.9,-0.0213,-0.0355,9.4,2471.2,21.6,39.3,68.9,7.81,44.3,0.0,0.078,1,2,0
1134.7,31.59,324.8,-0.0257,0.0226,8.4,692.5,754.9,7.7,10.6,0.92,39.4,1.54,0.041,2,4,0
1019.8,32.41,40.4,-0.0096,-0.0448,5.56,202.7,39.1,1.3,2.2,0.11,30.9,0.81,0.027,2,2,0
1462.1,26.14,127.4,0.0127,0.0406,6.14,834.5,423.8,14.9,26.0,1.39,43.3,1.87,0.0,2,2,0
1278.7,44.66,263.8,-0.014,-0.0306,4.99,2648.5,424.9,83.5,235.7,15.16,65.9,1.67,0.075,1,2,0
2318.7,40.89,135.4,-0.0349,-0.0519,4.27,476.8,43.9,47.1,46.5,3.37,40.8,2.55,0.057,4,1,0
484.2,35.75,126.8,0.0749,0.0142,5.03,578.3,45.1,9.9,14.4,1.06,40.0,2.82,0.014,1,3,0
50.0,16.7,189.0,0.0637,0.0498,4.93,1184.3,108.7,1.3,1.8,0.16,33.5,3.16,0.043,1,4,0
877.3,43.73,22.8,-0.0062,0.0098,5.8,831.0,260.2,18.7,33.2,1.53,49.4,2.58,0.07,1,3,0
1962.3,41.24,51.8,0.0886,0.0016,2.0,18.1,31.2,143.6,371.1,19.32,83.3,28.39,0.633,5,4,1
1665.0,37.41,349.9,0.0961,-0.0012,2.0,73.0,262.5,159.9,253.5,24.96,76.7,9.05,0.038,5,4,1
963.7,42.68,262.7,0.0013,0.0272,3.59,2303.5,288.5,7.9,9.9,0.54,36.1,5.9,0.071,3,2,0
586.6,20.57,158.3,0.0436,0.0949,6.48,179.0,1156.7,2.1,1.8,0.19,32.0,1.28,0.076,1,3,0
542.5,37.69,49.8,-0.0408,0.0747,4.71,3587.9,49.4,10.2,14.4,1.63,40.7,0.76,0.0,1,1,0
387.5,25.43,121.9,0.0375,0.063,4.94,2071.0,26.5,101.6,287.0,28.71,74.0,3.69,0.018,1,3,1
1717.7,42.4,160.1,0.0712,0.0587,4.43,924.7,152.7,19.4,22.7,1.99,27.7,1.36,0.058,3,1,0
1744.7,38.67,216.0,0.0549,-0.0155,2.0,760.5,603.5,122.1,282.7,24.75,97.3,54.28,7.85,4,3,1
2100.4,39.94,277.4,-0.026,0.0128,7.07,695.0,421.8,119.2,240.1,15.17,75.9,11.35,0.054,5,1,1
1519.5,24.77,69.3,-0.033,-0.0096,6.55,1973.0,527.8,167.4,345.7,22.54,79.2,17.64,0.038,2,3,1
2070.7,56.98,171.0,-0.0116,0.0578,3.55,4299.5,12.7,31.1,43.2,2.52,42.6,0.54,0.084,5,1,0
157.9,25.8,334.7,0.0336,0.0656,8.06,243.1,10.4,2.1,3.4,0.18,34.4,1.47,0.044,1,2,0
1915.9,56.17,298.3,-0.1101,-0.0757,3.31,4111.2,196.4,2.9,2.5,0.27,33.9,2.92,0.0,5,1,0
1161.1,46.37,66.5,-0.0377,-0.0435,4.95,211.9,73.6,35.0,48.3,2.81,45.1,1.96,0.009,2,2,0
579.5,26.61,270.9,0.0247,-0.0051,3.83,1906.0,37.4,274.4,857.3,46.1,75.1,9.51,0.031,1,2,1
1485.8,17.56,239.5,0.0243,-0.0383,6.79,963.4,2260.2,47.4,91.6,7.29,69.3,2.7,0.069,3,2,0
1409.7,41.57,44.0,0.1262,-0.0563,5.75,753.1,504.5,10.9,19.2,1.71,38.5,2.53,0.049,2,1,0
1918.5,30.95,122.7,0.0186,0.094,4.03,123.8,460.8,4.3,7.2,0.67,40.3,1.06,0.123,4,3,0
2073.9,40.18,143.8,-0.0009,0.0642,5.07,1230.1,66.6,112.8,178.3,35.57,74.7,0.0,0.109,4,3,1
82.9,38.26,252.1,-0.0065,0.1069,4.01,601.4,882.9,4.2,2.2,0.34,38.1,0.0,0.047,1,2,0
1564.9,54.29,74.2,-0.0084,-0.0306,4.99,633.5,36.8,28.8,70.7,9.58,61.7,5.08,0.066,3,2,0
1831.2,28.07,127.2,0.0032,0.0102,5.71,4649.9,133.7,2.4,3.6,0.19,40.1,1.74,0.043,5,1,0
644.1,39.27,135.8,-0.0775,-0.0892,3.18,2548.5,113.4,23.1,23.9,1.63,39.6,2.6,0.061,2,2,0
1943.6,19.75,107.0,0.0439,0.0482,4.97,1985.3,294.1,5.4,9.4,0.51,38.5,0.0,0.098,5,3,0
1852.1,37.76,311.0,0.0305,0.0197,6.54,890.2,344.6,69.6,201.3,9.17,88.2,38.43,2.797,5,4,1
1321.7,23.42,281.2,0.0097,-0.0027,7.04,2539.6,263.4,11.8,16.6,1.73,50.6,2.5,0.0,2,3,0
1931.8,23.39,86.8,0.0391,0.0226,6.25,532.5,163.7,18.3,17.5,1.46,53.7,1.54,0.051,2,3,0
899.4,34.82,145.7,0.0022,0.0122,4.56,3056.3,47.3,9.6,10.5,1.23,31.4,3.42,0.098,1,3,0
1152.4,28.3,7.5,0.0398,0.0135,4.15,964.8,39.2,9.4,9.9,0.69,38.5,0.0,0.011,3,4,0
1087.4,42.17,190.2,0.0454,-0.0491,4.06,205.7,61.0,70.6,190.7,13.89,72.2,1.12,0.05,3,1,1
1904.8,28.4,93.4,0.0619,-0.0069,6.07,712.6,313.2,35.7,107.9,5.69,58.9,0.95,0.106,4,2,0
1382.9,30.35,352.8,0.0707,-0.0611,5.26,2103.5,1007.3,4.1,2.6,0.47,28.1,2.82,0.09,3,3,0
653.7,26.89,4.7,0.0574,-0.02,4.98,1745.9,499.1,31.5,28.2,3.8,41.5,4.38,0.033,1,3,0
854.6,29.32,23.0,-0.005,-0.0363,6.8,411.2,501.5,10.2,9.8,1.02,26.6,5.25,0.055,1,1,0
1365.1,40.33,51.8,-0.0336,-0.0496,3.57,66.3,401.2,8.5,7.2,0.9,37.9,2.06,0.012,4,2,0
383.9,42.99,230.3,0.0348,0.1421,4.89,684.7,17.0,226.3,484.0,66.92,73.6,2.93,0.037,2,2,1
1825.2,33.76,335.6,0.0184,0.0052,7.19,447.1,438.3,160.0,337.8,26.3,82.6,21.18,5.787,4,1,1
888.6,29.69,181.1,-0.0164,-0.0397,6.01,2651.3,1614.0,93.3,143.3,30.41,73.2,3.98,0.016,1,1,0
433.0,33.65,95.2,-0.0999,0.0414,7.01,2326.5,139.0,3.0,5.1,0.23,43.9,1.01,0.069,1,3,0
1091.2,44.64,78.8,-0.038,-0.0448,4.36,4358.4,85.5,6.8,4.1,0.63,34.8,1.8,0.016,3,3,0
1637.9,32.99,252.5,-0.062,0.0519,4.95,759.8,222.8,31.9,52.8,3.13,53.4,3.67,0.097,2,1,0
1007.5,20.33,315.7,-0.0063,0.0044,6.5,1102.0,1116.6,290.7,877.8,37.59,78.2,15.94,0.042,1,4,1
1615.8,32.37,115.4,0.0014,0.0092,7.84,187.3,763.4,41.4,92.5,6.07,60.7,4.06,0.029,2,2,0
50.0,34.81,160.6,-0.0024,-0.0863,7.92,993.1,340.5,53.7,88.7,7.52,51.1,5.79,0.006,2,1,0
1373.6,22.68,242.8,0.0045,0.0773,5.0,287.6,691.9,8.0,13.3,0.85,31.4,0.0,0.044,4,2,0
576.1,33.53,340.0,-0.0171,0.0118,2.03,745.3,708.8,10.6,6.9,0.87,41.9,1.32,0.159,1,3,0
1062.2,27.97,185.4,-0.0535,-0.0048,6.83,382.2,5.9,11.6,18.2,0.78,41.0,2.04,0.095,3,3,0
1543.1,52.55,213.9,-0.003,-0.025,4.97,1538.3,122.7,5.7,5.9,0.61,33.0,1.25,0.077,4,3,0
2440.8,45.61,349.5,0.0386,0.0092,2.23,247.5,91.5,3.9,6.5,0.35,36.7,1.26,0.135,4,2,0
1560.4,41.32,71.8,0.0032,0.0152,5.52,1130.4,76.2,145.7,261.9,25.42,71.7,3.59,0.097,4,1,1
727.8,25.79,33.2,0.0504,-0.0116,8.93,508.1,72.3,59.7,148.3,12.15,67.9,2.56,0.052,2,2,0
1674.0,52.29,89.8,0.073,0.0085,4.82,1037.3,478.5,23.7,38.0,3.89,57.7,1.23,0.097,2,3,0
2100.2,54.54,137.5,0.0572,0.0949,4.93,3270.0,23.9,14.4,10.3,0.96,40.4,0.96,0.044,3,2,0
1199.8,24.77,268.1,-0.0131,-0.0258,4.09,2837.6,22.9,149.3,322.4,21.32,83.8,26.91,0.0,2,3,1
1125.9,39.74,60.0,0.0687,0.012,4.82,2882.3,7.3,212.1,320.5,53.82,89.1,33.91,0.495,1,4,1
720.6,43.38,343.3,0.029,-0.0759,2.45,717.2,78.5,207.3,387.7,27.54,72.6,2.94,0.03,1,1,1
1119.3,32.71,335.5,-0.0182,0.0116,5.73,13.6,388.0,2.3,2.0,0.19,36.6,1.45,0.045,4,1,0
1738.0,26.91,50.8,0.0696,-0.0782,5.66,445.2,292.0,20.4,28.3,1.45,37.4,1.42,0.122,3,3,0
1064.6,30.23,223.6,0.0897,-0.0595,4.55,598.5,1094.1,25.5,42.4,3.4,48.3,1.71,0.052,3,2,0
2380.2,35.93,140.5,0.1112,0.0099,4.18,750.8,220.8,6.9,10.2,0.56,38.9,0.0,0.077,2,2,0
1286.1,41.0,143.8,0.0047,0.0204,4.98,1978.4,267.4,7.0,7.1,1.08,33.8,0.63,0.039,4,3,0
655.2,33.21,245.8,0.0454,-0.0408,8.1,688.0,120.4,0.4,0.4,0.06,29.0,0.0,0.086,1,2,0
1144.6,28.27,249.5,-0.0766,-0.0475,6.13,494.4,8.1,240.9,449.0,39.39,72.2,1.12,0.064,3,2,1
664.3,33.29,189.5,0.0685,-0.0365,5.41,2337.3,382.7,24.8,19.0,3.95,34.0,0.0,0.065,1,1,0
519.0,42.31,184.0,0.0465,-0.0011,4.96,382.5,1.7,0.2,0.1,0.02,38.8,1.95,0.095,1,3,0
1132.9,19.41,270.8,0.0118,0.0578,4.07,1.6,800.0,4.8,4.2,0.33,26.2,2.92,0.088,3,2,0
472.2,25.13,30.6,0.0578,0.0227,7.26,705.3,322.0,1.5,1.1,0.11,39.5,4.88,0.011,1,2,0
1163.2,28.59,347.8,-0.068,-0.0493,5.84,452.2,105.3,17.4,13.4,1.49,41.5,2.93,0.088,1,1,0
710.5,40.39,91.1,0.0736,-0.0113,3.86,2215.8,424.6,38.3,52.7,2.89,50.0,2.3,0.057,1,1,0
1757.6,26.28,307.5,-0.0913,0.0131,8.21,1540.7,348.3,119.8,267.3,20.73,84.2,21.52,0.096,1,4,1
947.2,28.91,41.2,-0.0606,-0.0822,7.49,3970.8,77.4,16.5,21.9,2.01,48.8,1.27,0.0,1,2,0
1439.8,35.16,257.7,-0.0015,-0.0067,5.09,1432.7,37.7,98.8,295.9,17.45,82.2,17.39,0.111,2,3,1
179.6,23.06,16.9,0.0183,0.0583,7.83,1142.1,420.6,26.1,27.9,2.72,46.5,1.28,0.023,1,2,0
1594.4,33.93,221.7,-0.0328,0.0188,5.21,1799.2,938.5,17.6,21.2,1.54,40.7,5.65,0.03,2,2,0
2040.1,28.84,200.2,0.0002,0.025,6.79,524.6,346.0,0.3,0.2,0.03,33.0,1.52,0.102,5,1,0
1563.0,51.43,60.6,-0.0068,-0.0003,3.2,1097.1,265.2,86.8,259.0,15.73,79.2,18.8,0.062,2,2,1
1216.5,22.51,346.6,0.0152,0.024,4.19,639.0,15.1,49.0,82.1,9.07,61.8,1.8,0.051,2,1,0
941.0,32.29,135.0,0.0001,0.0708,8.29,4.3,195.2,12.9,13.4,1.32,37.2,1.72,0.037,3,1,0
1604.7,27.5,122.3,0.038,0.093,7.09,572.2,223.3,23.8,30.5,2.07,33.2,1.43,0.037,1,2,0
2020.9,44.49,88.0,0.0637,0.0308,3.68,430.6,14.7,103.3,293.0,24.08,73.0,0.07,0.0,4,1,1
677.8,26.61,166.0,0.0451,-0.063,8.94,724.7,77.5,24.8,71.1,7.28,51.8,1.45,0.029,1,2,0
1497.4,41.11,217.3,-0.0681,-0.0772,3.33,461.5,167.9,214.4,406.0,41.72,78.1,9.66,0.034,2,2,1
1546.7,30.12,269.0,0.0229,0.0182,7.07,1720.1,172.8,89.5,259.3,20.18,83.3,23.36,0.069,2,1,1
1522.2,39.09,224.8,-0.0123,0.0899,7.73,383.1,152.6,14.2,22.7,1.37,40.5,4.34,0.024,3,1,0
1092.0,27.57,36.8,-0.0673,0.0548,6.2,2137.7,414.1,10.6,8.6,1.45,29.9,1.02,0.067,2,3,0
1499.6,25.15,111.2,0.0616,-0.0213,7.41,2213.1,1428.3,114.9,320.4,15.87,82.1,16.52,0.071,2,2,1
282.1,29.66,38.8,0.0711,-0.0545,6.81,366.7,452.6,3.0,2.6,0.47,27.0,1.17,0.111,1,3,0
50.0,20.15,118.3,0.0077,-0.0108,4.98,907.2,788.0,0.6,0.9,0.07,41.3,3.4,0.051,1,1,0
1012.7,49.65,327.8,0.097,-0.0117,6.01,1805.1,1546.9,15.3,14.7,1.2,42.6,0.77,0.041,3,2,0
1152.3,27.29,4.7,-0.0488,-0.1158,5.77,864.8,77.9,1.3,0.9,0.14,23.4,0.0,0.055,2,1,0
964.1,33.59,19.7,0.015,-0.0077,5.98,962.5,226.6,87.8,232.4,16.07,82.6,24.04,3.37,2,4,1
1825.1,42.68,161.3,0.037,-0.0846,5.27,651.9,414.5,11.9,9.8,0.96,37.1,1.33,0.0,5,2,0
827.8,31.82,232.0,0.0054,0.0214,6.1,1631.1,27.4,0.3,0.4,0.03,42.7,0.99,0.045,2,3,0
2009.1,36.11,125.6,-0.0211,0.0267,7.68,30.5,499.9,61.5,63.9,7.12,49.0,0.76,0.026,1,1,0
1950.9,41.6,27.2,0.0535,-0.0796,3.89,821.4,619.8,37.8,55.5,4.97,50.2,0.0,0.036,2,3,0
478.8,14.33,150.6,0.0142,-0.0371,6.82,108.3,179.4,3.4,5.6,0.4,40.4,0.0,0.009,1,1,0
2325.2,42.25,198.9,0.0215,0.0684,5.56,471.9,550.1,200.2,376.8,26.56,72.1,1.94,0.086,3,3,1
1975.8,20.19,66.5,0.0103,0.017,5.09,2900.4,343.5,42.7,105.3,6.19,59.4,3.51,0.075,1,2,0
661.7,35.36,265.9,0.0368,0.0312,4.15,657.4,51.3,49.0,94.6,13.25,65.5,2.15,0.113,1,2,0
1920.8,33.01,319.6,0.0066,0.0572,5.95,344.8,319.6,158.8,254.3,31.14,76.1,9.52,0.01,3,2,1
1248.2,45.83,35.8,0.0756,-0.0208,4.22,582.6,249.1,2.6,4.4,0.37,32.7,3.56,0.11,3,1,0
999.7,33.22,237.4,-0.0001,0.0524,8.3,110.4,103.7,4.8,7.8,0.68,40.7,0.0,0.034,3,3,0
